,ticker,date,assets
47240,ACCO,20151028,2026.7
39179,HT,20151028,1922.0379999999998
10881,XRAY,20151028,4402.2
23512,BOKF,20151028,30566.905
47574,ARII,20151028,1430.741
2167,CW,20151028,3014.7009999999996
32984,HUBG,20151028,1280.961
30839,NSIT,20151028,1716.596
28062,FLIR,20151028,2354.803
1364,CAJ,20151028,36717.486000000004
4156,TILE,20151028,749.895
48654,ESRT,20151028,3308.7670000000003
10757,UHT,20151028,438.652
32188,THG,20151028,14041.0
2949,FDML,20151028,7453.0
50533,EIG,20151028,3806.3
50072,NRBC,20151028,280.16200000000003
12254,VLO,20151028,45825.0
55850,INVN,20151028,632.339
21900,FNWB,20151028,958.1310000000001
33993,EDGW,20151028,102.50200000000001
45454,INVA,20151028,437.631
972,ESV,20151028,16440.8
35833,PSEM,20151028,240.669
5663,NEM,20151028,25554.0
37272,NGD,20151028,3919.8
44436,WLL,20151028,11672.16
835,ABX,20151028,32397.0
6813,AN,20151028,8851.4
675,ADP,20151028,34380.3
19144,NEP,20151028,4217.0
10929,PMD,20151028,23.328000000000003
36288,MPB,20151028,915.265
23245,IDXX,20151028,1477.21
5823,NOC,20151028,23966.0
9153,NE,20151028,13058.018
36008,NANX,20151028,5.56
24808,RACE,20151028,5519.06
33949,OCN,20151028,8011.054
57113,EVER,20151028,25214.743
16088,EPE,20151028,10352.0
863,AIT,20151028,1376.26
25086,ASGN,20151028,1796.8
51393,QNTO,20151028,174.66
50663,ESSA,20151028,1606.5439999999999
47827,NTLS,20151028,668.425
15710,AR,20151028,13577.073999999999
24017,ABAX,20151027,268.14099999999996
42543,WLTW,20151027,17813.0
40813,AGEN,20151027,242.608
2063,CUZ,20151027,2637.607
22351,QNBC,20151027,1039.317
43752,MDNB,20151027,302.856
45839,FDVA,20151027,390.093
52133,HTS,20151027,17046.111
21867,OKRGQ,20151027,5.212999999999999
45696,CLMS,20151027,545.98
2159,CMI,20151027,15797.0
3274,AJG,20151027,10510.4
12780,MGPHF,20151027,30.557
60798,OASM,20151027,61.42100000000001
1225,CSS,20151027,321.427
3258,GK,20151027,927.546
25240,RDN,20151027,5760.916
43506,HUN1,20151027,10505.0
41681,PIOE,20151027,35.435
46300,GTWN,20151027,287.44
37084,WMMVY,20151027,14016.331
3044,TRMK,20151027,12390.276000000002
10093,HTLD,20151027,767.459
47232,SPR,20151027,5937.7
14131,BASFY,20151027,80721.352
49540,WYN,20151027,9707.0
40412,SFST,20151027,1173.557
22485,CVA,20151027,4316.0
58228,ZLTQ,20151027,131.511
19040,PCAR.F,20151027,11594.2
10208,ARG,20151027,6163.938
9046,NMIH,20151027,486.897
42230,CSFL,20151027,3933.072
52944,KKR,20151027,69056.92599999999
44880,PFCF,20151027,1028.887
34740,AMTD,20151027,26375.0
27127,DDR,20151027,9155.479
27627,MSL,20151027,1974.308
29579,AKS,20151027,4250.3
3164,F,20151027,219431.0
47224,QSR,20151027,19034.7
3172,F1,20151027,131490.0
15512,BUSE,20151027,3863.565
1805,CMCSA,20151027,158958.0
23980,GILD,20151027,50637.0
1527,MGLN,20151027,2143.706
38284,CBKM,20151027,415.055
36528,WDR,20151027,1442.789
25459,FCBC,20151027,2478.116
4943,MMC,20151027,17724.0
40420,AKAM,20151027,4184.809
32538,MSM,20151027,2101.206
25292,STLY,20151027,60.648
3204,FELE,20151027,1036.1889999999999
11839,CINF,20151027,18751.0
3242,FUJIY,20151027,28558.1
4837,MDC,20151027,2350.868
36593,VDSI,20151027,286.64
8190,DOW2,20151027,6150.0
51058,INFN,20151027,1159.5910000000001
55765,IPHI,20151027,288.707
11669,IIVI,20151027,1034.026
19087,ISTR,20151027,937.747
39759,FISI,20151027,3357.6079999999997
9846,FISV,20151027,9387.0
6048,OMI,20151027,2751.66
40364,SCMR,20151027,13.49
25403,CKH,20151027,3178.808
11662,9566B,20151027,6843.594
15377,ASC,20151027,750.803
5121,MRK,20151027,101232.0
34846,FBC,20151027,12519.0
58376,VCRA,20151027,154.3
13398,FBNC,20151027,3272.841
22459,NRIM,20151027,1539.253
5299,XCOOQ,20151027,1268.354
56323,SAVE,20151027,2276.922
20828,NAP,20151027,480.718
50064,IPGP,20151027,1408.2060000000001
36024,CFFI,20151027,1373.371
32338,LXK,20151027,3983.1
18952,BABA,20151027,51569.954000000005
34910,UCBI,20151027,9413.996
30185,PNBK,20151027,640.725
45847,OSHC,20151027,1067.458
2034,GLW,20151027,28898.0
7786,TER,20151027,2661.884
11622,WM,20151027,20402.0
59862,AUO,20151027,13649.726999999999
29515,CEFC,20151027,381.246
6064,OI,20151027,9554.0
31786,NHTC,20151027,109.711
15586,FRAF,20151027,1036.323
4951,MAS,20151027,5727.0
7754,TNC,20151027,435.28
22172,OA,20151027,5410.648
47379,CYNO,20151027,497.767
6112,PCAR,20151027,21519.8
53845,MDSO,20151027,683.77
14139,BDGE,20151027,3507.313
54661,NITMF,20151027,0.5329999999999999
46162,HUN,20151027,10236.0
54798,ST,20151027,5136.603
30043,FCH,20151027,1914.17
14658,TMUS,20151027,58473.0
37938,LBAI,20151027,3743.1
30767,HAFC,20151027,4214.241
27199,CRY,20151027,179.981
57714,YNDX,20151027,1605.598
27279,UBCP,20151027,408.255
39490,HSII,20151027,530.019
22252,ETH,20151027,615.092
1087,BMY,20151027,31779.0
20027,VICR,20151027,163.275
47558,FNF,20151027,14036.0
13719,IMGN,20151027,285.584
17915,WTBFA,20151027,5069.282999999999
18768,TXT.F,20151027,13702.0
35546,RDCM,20151027,21.052
29898,HIW,20151027,4462.695
53451,VRSK,20151027,5619.097
14292,FSB,20151027,2002.5379999999998
25379,BBOX,20151027,543.672
52590,EBSB,20151027,3375.848
36929,UPMKY,20151027,15972.822
9145,APC,20151027,49182.0
7939,TR,20151027,937.3969999999999
531,AAPL,20151027,290479.0
27687,POL,20151027,2637.4
40038,ARLP,20151027,2505.393
27984,BBSI,20151027,524.66
8619,WSO,20151027,1929.4589999999998
30346,TGS,20151027,628.475
8290,UPS,20151027,39002.0
33033,PRGX,20151027,77.949
28785,SCHN,20151027,962.299
34001,5952B,20151027,10339.4
36890,NVS,20151027,132927.0
37631,3NWIN,20151027,842.19
4084,IR,20151027,17824.1
492,NBR,20151027,9929.181
35433,SIGA,20151027,197.165
34604,CEA,20151027,28892.158
50932,CAI,20151027,1992.0179999999998
39498,CNX,20151027,11185.366000000002
6528,PCH,20151027,1039.575
52016,AAC,20151027,290.911
21337,RSTRF,20151027,19035.1
17971,GRUB,20151027,1032.485
28077,CIGI,20151027,1037.063
21225,HCA,20151027,31896.0
53427,CLD,20151027,1998.684
33586,PROV,20151027,1177.237
53284,BKI,20151027,3689.2
53220,HBCP,20151027,1557.91
7108,SEE,20151027,7586.3
13106,ATVK,20151027,0.14800000000000002
32392,FFIC,20151027,5502.075
11213,AIN,20151027,975.434
29985,FDP,20151027,2658.4
11303,MNI,20151027,1951.628
22828,PSB,20151027,2264.5370000000003
59535,AIIXY,20151027,590.053
60233,NUVA,20151027,1271.964
8378,UHS,20151027,9206.878
32852,CCTC,20151027,3.214
353,AFL,20151027,117455.0
56984,RPXC,20151027,669.2280000000001
11255,CYBE,20151027,43.73
15919,QTS,20151027,1705.491
59503,ERJ,20151027,11295.9
1340,CNI,20151027,26741.565
14377,CCFN,20151027,652.461
17793,FCBP,20151027,789.21
48393,SIR,20151027,4761.647
2872,BOOM,20151027,209.92700000000002
35665,CHRW,20151027,3312.565
11157,QZMRD,20151027,0.366
38,AVX,20151027,2365.885
32222,CLRX,20151027,7.108
39714,UTHR,20151027,2159.2329999999997
52598,IPCM,20151027,687.05
20441,VBTX,20151027,1009.539
35602,CAC,20151027,2871.798
42295,BTU,20151027,11663.4
7979,TSS,20151027,3889.522
16423,TWTR,20151027,6289.064
49779,SFLY,20151027,1052.969
49235,CVLT,20151027,696.8639999999999
18752,F.F,20151027,103694.0
41574,SMTX,20151027,82.527
28246,BLDP,20151027,140.58700000000002
29930,LPT,20151027,6689.793000000001
35793,GPI,20151027,4292.05
32229,RSYS,20151027,128.187
28363,CLDB,20151027,570.25
53365,JBT,20151027,781.7
1892,CTG,20151027,178.736
20213,BEAV,20151027,3215.5
12098,RPT,20151027,2154.45
46568,PRCB,20151027,349.561
41894,TPR,20151027,4554.4
26223,BBU,20151027,4405.0
46801,CPLA,20151027,264.332
26225,BBU,20151027,6221.0
18124,MDWD,20151027,55.813
53035,IPI,20151027,1166.729
33666,PEGA,20151027,583.94
38178,ULTI,20151027,852.49
53950,CYOU,20151027,1735.7379999999998
9577,POR,20151027,7197.0
31147,STAY1,20151027,4434.1990000000005
39334,EBTC,20151027,2195.314
739,PRSNQ,20151027,5.085
46983,CUNB,20151027,2604.007
19555,CNNE,20151027,1557.0
44803,CMP,20151027,1528.7
55306,GNMK,20151027,77.067
44333,GOOD,20151027,838.4830000000001
56020,STAG,20151027,1824.207
46809,FSP,20151027,1926.38
41118,NVMI,20151027,201.86900000000003
1103,BP,20151027,273299.0
7861,TXT,20151027,14898.0
39326,CEB,20151027,1269.002
1978,CTO,20151027,333.358
28900,SUI,20151027,4114.603
7315,EIX,20151027,51270.0
6368,PFE,20151027,170867.0
31235,FEIC,20151027,1351.254
29444,MAC,20151027,13350.181
39642,RAI,20151027,53774.0
3036,FMER,20151027,25246.917
19384,BXMT,20151027,9851.868
41030,EBMT,20151027,611.409
54079,FFMH,20151027,1230.896
17689,RUBI,20151027,427.88800000000003
39405,TREX,20151027,232.63099999999997
28931,SPG,20151027,30641.303
52321,LRN,20151027,737.4110000000001
54603,PRFC,20151027,2.615
45041,BGS,20151027,1763.067
32625,SCCO,20151027,12865.208999999999
24658,ESRX,20151027,51996.5
31211,HLIT,20151027,466.908
23832,WNC,20151027,1024.371
19479,CMCSA2,20151027,53332.0
43360,RGC,20151027,2409.1
6296,PEI,20151027,2873.219
49402,LMAT,20151027,86.61200000000001
23763,TRU,20151027,4489.2
4493,KTCC,20151027,244.3
33326,EXAC,20151027,277.166
30300,CETV,20151027,1476.915
48250,SYA,20151027,34962.8
48037,AHGP,20151027,2510.049
56515,PCRX,20151027,368.98800000000006
38097,ICLR,20151027,1812.7920000000001
32367,WAT,20151027,4121.244000000001
53790,SLCA,20151027,1156.593
41214,TRCB,20151027,842.2689999999999
11914,EIX1,20151027,50822.0
428,AME,20151027,6644.024
59742,DELTY,20151027,776.686
29780,PULB,20151027,1521.694
8274,UMBF,20151027,18597.965
43264,JBLU,20151027,8594.0
31000,NATI,20151027,1413.307
42787,BGFV,20151027,453.991
4286,AXE,20151027,3747.7
55346,ONE.2,20151027,247.987
34062,NCI,20151027,977.0219999999999
9529,SKYW,20151027,4926.443
25387,SM,20151027,6213.861
380,ANAT,20151027,23432.02
27839,SKT,20151027,2230.799
60132,CBRE,20151027,9555.464
2485,DD,20151027,40302.0
4405,KCLI,20151027,4503.057
42935,CNC,20151027,7322.0
44185,AXS,20151027,20557.341
8076,TWIN,20151027,235.792
46825,ATRC,20151027,165.642
36403,MRCY,20151027,401.38800000000003
23157,PNRA,20151027,1483.214
5481,NCR,20151027,7887.0
44782,AIZ,20151027,30586.091
16916,STAY,20151027,4561.78
855,BAX,20151027,20172.0
36698,ATEYY,20151026,2168.183
49874,ROSG,20151026,23.311
45774,ACC,20151026,6026.102
24391,FDC,20151026,33440.0
45750,BCML,20151026,630.039
38750,POM4,20151026,4005.0
9733,HSTC,20151026,0.0
24258,AERG,20151026,0.231
40737,MFSF,20151026,1456.364
9585,HCLP,20151026,417.81199999999995
18530,LUXTY,20151026,10945.067
39650,AMBZ,20151026,1609.5610000000001
55000,FIBK,20151026,8604.53
2079,CR,20151026,3402.7
24370,HFFC,20151026,1171.56
18641,OPB,20151026,6183.155
32148,RE,20151026,21682.311
12868,APAM,20151026,1010.829
15578,BRX,20151026,9527.623
17101,PRK,20151026,7300.34
29460,AVB,20151026,16781.979
57771,HMST,20151026,4975.653
25332,TCO,20151026,3494.5240000000003
13534,MBVT,20151026,1818.3410000000001
9793,PTSI,20151026,350.375
39822,DDXSQ,20151026,16.500999999999998
29683,ADC,20151026,749.237
16208,LKFN,20151026,3666.25
27767,GABC,20151026,2313.21
41430,BHLB,20151026,7804.488
33594,CHKP,20151026,4858.168
29667,SMBC,20151026,1319.793
25500,NVCR,20151026,173.78099999999998
23374,XL,20151026,60416.523
22536,CCR,20151026,430.844
29659,EXP,20151026,1920.25
1773,CGP1,20151026,1406.0
33877,SNBC,20151026,2289.0229999999997
29651,SILC,20151026,123.046
53351,TREE,20151026,174.78400000000002
23876,JBSS,20151026,426.469
38245,MSTR,20151026,627.9540000000001
1475,CTNR,20151026,9.524
28254,EQR,20151026,23008.804
50203,OMAB,20151026,720.584
52651,CRPB,20151026,1666.112
2832,NEU,20151026,1288.98
21666,SYBT,20151026,2624.607
41526,SOHU,20151026,3019.134
44404,POM3,20151026,6920.0
33490,ELGX,20151026,229.15099999999998
8019,TRNS,20151026,64.44
16845,OVBC,20151026,808.466
38042,SMMF,20151026,1469.3039999999999
55980,SWFT,20151026,2974.1740000000004
24097,ROP,20151026,9432.999
38002,AMKR,20151026,3647.488
37994,SFDL,20151026,800.8660000000001
52505,SGSI,20151026,0.28
6408,PHG,20151026,33696.962
4116,IDTI,20151026,920.3389999999999
30851,RCII,20151026,3038.9559999999997
10580,CDNS,20151026,2331.14
50413,ORIT,20151026,3348.652
21345,BRX1,20151026,9527.376
6536,POM,20151026,16557.0
39171,STL,20151026,11597.393
17955,TWOU,20151026,228.563
17394,KN,20151026,1980.8
12376,AGII,20151026,6627.5
29870,BFRE,20151026,0.25
38121,WCN,20151026,4814.723
37930,HTBK,20151026,2262.2070000000003
7947,TMK,20151026,20119.24
51525,ALSN,20151026,4566.7
13711,ONB,20151026,11915.163
45623,MPWR,20151026,420.079
13426,FBP,20151026,12820.989
50978,OPNT,20151026,0.488
31924,AUBN,20151026,817.9939999999999
53068,AGNC,20151026,60609.0
25070,CAKE,20151026,1175.856
11831,WRB,20151026,21738.566000000003
36609,BRCM,20151026,13235.0
32554,HIG,20151026,231453.0
20598,ERI,20151026,1168.945
8243,UDR,20151026,6922.73
49020,KBSF,20151026,114.868
1308,0176A,20151026,115157.0
52779,EMPK,20151026,575.986
30260,TESS,20151026,192.80599999999998
11590,ATE1,20151026,3405.0
1257,CTS,20151026,488.741
29539,BMBN,20151026,508.026
29038,3KSBI,20151026,330.63800000000003
16704,MBTF,20151026,1316.719
30244,TIXC,20151026,12.917
25435,IAC,20151026,4027.3179999999998
12685,PCL,20151026,5004.0
29547,LARK,20151026,866.915
28615,PRE,20151026,22025.228
32500,HTLF,20151026,6805.884
2279,DGTC,20151026,55.105
795,BOH,20151026,15164.123
45656,FSWA,20151026,132.31
36116,AI,20151026,4182.234
30426,NWBI,20151026,8934.908000000001
22986,PMCS,20151026,821.5039999999999
33249,JAKK,20151026,639.557
11962,LH,20151026,14422.3
54143,CPXWF,20151026,4035.533
40971,EW,20151026,3876.6
30177,METR,20151026,2966.16
16751,NBTB,20151026,8161.562
8847,XRX,20151026,24946.0
33450,SBFG,20151026,719.237
60015,CHA,20151025,95526.62199999999
37954,FNFG,20151023,39413.181000000004
51042,JMP,20151023,1314.8329999999999
46784,SGBK,20151023,2312.127
37962,BNCN,20151023,5201.1179999999995
39698,PMBC,20151023,1083.67
13055,LEA,20151023,9638.7
6996,SFE,20151023,275.153
50844,GLRE,20151023,2514.379
20638,CFG,20151023,135447.0
36850,SEOAY,20151023,13394.4
6568,PG,20151023,129265.0
20349,CIVB,20151023,1313.3310000000001
51274,DOMK,20151023,1.265
38026,VTR,20151023,22413.977000000003
40086,LICT,20151023,181.817
59465,SHPG,20151023,17453.6
8402,VFC,20151023,10651.921999999999
2799,ERIC,20151023,33174.992999999995
36140,EVBS,20151023,1242.387
3465,GRC,20151023,377.824
819,B,20151023,2078.078
52627,CBNJ,20151023,1563.241
51958,LPSB,20151023,544.692
787,BPOP,20151023,35530.794
14517,CNOB,20151023,3838.2529999999997
60321,SCZC,20151023,523.6659999999999
20331,ELST,20151023,2.7510000000000003
948,NIMU,20151023,0.528
8516,VLVLY,20151023,45545.452000000005
47503,HANNF,20151023,0.054000000000000006
12293,MCN1,20151023,4197.0
29826,ABCB,20151023,5216.3
44201,EFSI,20151023,638.069
32562,KFS,20151023,268.868
50273,AIMC,20151023,658.067
10317,ONDOF,20151023,2900.574
27744,AVLY,20151023,412.15
43405,SVBI,20151023,773.977
2326,DTE,20151023,28654.0
27675,RCL,20151023,20958.848
21682,WELX,20151023,2.367
40317,CIZN,20151023,960.895
56415,TAL,20151023,958.584
47149,WSBF,20151023,1744.7089999999998
7762,TEN,20151023,4157.0
60911,LYB,20151023,23935.0
34720,SSB,20151023,8499.876
28996,FBSI,20151023,205.979
24176,MPSX,20151023,1882.125
35173,DTE1,20151023,19423.0
7488,STT,20151023,247274.0
38936,UBNC,20151023,365.12300000000005
54527,TMH,20151023,2144.179
38928,PB,20151023,21567.236
14,AAL,20151023,48715.0
12673,TRI,20151023,29048.0
13318,DGICA,20151023,1530.856
19000,COG,20151023,5484.672
24056,LMFA,20151023,6.0
34261,FFNM,20151023,338.82300000000004
38421,BOCH,20151023,990.7289999999999
34830,ALV,20151023,7293.4
13278,NBN,20151023,858.2489999999999
54472,VLLX,20151023,483.31
27775,PGSVY,20151023,3246.6
11773,ELUXY,20151023,10190.438
8743,WHR,20151023,19623.0
42038,IRCP,20151023,694.3689999999999
281,AMR1,20151023,31682.0
55338,WMLP,20151023,439.662
13577,OFG,20151023,7203.821999999999
32706,SBFC,20151023,1816.9679999999998
13519,NBBC,20151022,2772.4440000000004
23968,SPNC,20151022,436.725
29031,CYT,20151022,2808.1
51186,PUGB,20151022,456.26300000000003
19191,ADPTQ,20151022,539.09
14153,IBTX,20151022,4478.339
19207,FFWM,20151022,2248.7470000000003
15831,HBNC,20151022,2607.9139999999998
523,AEP1,20151022,11406.208999999999
44655,ACOR,20151022,1100.278
43192,LODE,20151022,45.073
22004,EQGP,20151022,2168.431
19263,PDS,20151022,3933.2490000000003
17154,SFNC,20151022,7559.694
20549,MMSI,20151022,768.039
22036,BHE,20151022,1667.104
50962,SHOR,20151022,326.4
46391,HFBL,20151022,366.144
47668,IALB,20151022,1038.5230000000001
49836,PDOB,20151022,614.492
25178,TRIB,20151022,355.37699999999995
43736,NDAQ,20151022,11770.0
49318,DNKN,20151022,3348.075
49671,CBNK,20151022,695.4110000000001
51487,ATHN,20151022,1091.402
49053,FET,20151022,2141.386
46259,LAZ,20151022,4148.037
48678,EQM,20151022,2168.089
14049,AMNB,20151022,1512.4370000000001
51096,BNCL,20151022,4728.164000000001
50509,SMCI,20151022,1081.987
15676,EVHC.1,20151022,5296.94
42398,SHBI,20151022,1117.813
28521,BYD,20151022,4409.152
13286,BMTC,20151022,2952.742
21836,AVNU,20151022,1108.211
24722,GPK,20151022,4507.8
44312,MNRK,20151022,1121.589
49947,SONA,20151022,1017.887
48060,PAC,20151022,1862.06
24463,CASS,20151022,1433.52
22196,INUV,20151022,27.238000000000003
51471,WBC,20151022,2598.5
47465,UAA,20151022,3035.502
28467,UTEK,20151022,398.374
28631,FFIN,20151022,6467.645
42622,PVLY,20151022,682.7310000000001
1492,AEP11,20151022,6054.431
1412,CRS,20151022,2871.1
46074,INBK,20151022,1166.17
15601,CBDS,20151022,6.567
13212,ASBI,20151022,465.095
14429,MKTO,20151022,220.79
23884,PRGO,20151022,19703.1
25194,MTX,20151022,3148.5
51608,CMGO,20151022,0.16899999999999998
13445,GBCI,20151022,8764.299
1551,CHE,20151022,897.638
13453,FRME,20151022,6189.797
15102,FFKT,20151022,1764.755
46098,ULH,20151022,527.862
14993,FNB,20151022,16836.073
21594,CHEK,20151022,17.258
20189,LSTR,20151022,953.0219999999999
20181,CAT1,20151022,33517.0
28214,MCRI,20151022,265.129
29165,CACB,20151022,2468.2729999999997
23394,MNRO,20151022,997.819
14634,DDAIF,20151022,235577.359
13743,SIVB,20151022,41730.982
1436,CAT,20151022,78969.0
13418,CBU,20151022,7997.166
14969,FRBK,20151022,1380.8139999999999
45192,GOOGL,20151022,144281.0
45341,WFBI,20151022,1598.889
13087,BCC,20151022,1332.171
47566,FBIZ,20151022,1744.1529999999998
45971,HURN,20151022,1272.144
25960,NBLX,20151022,216.512
28639,PTEN,20151022,4678.166
42959,PFG,20151022,215365.4
44264,NTGR,20151022,974.7510000000001
47676,SSBI,20151022,505.564
13863,FFBC,20151022,7880.533
13847,SBCF,20151022,3378.1079999999997
22094,MSFG,20151022,3336.615
42367,SYNA,20151022,1394.1
23289,HBHC,20151022,21608.15
45323,NURO,20151022,12.929
14945,EXSR,20151022,1970.751
21379,ACAT,20151022,352.024
42535,ADS,20151022,20300.674
47126,SCAF,20151022,733.145
13406,CHCO,20151022,3504.618
24906,WIRE,20151022,603.315
44535,SCBH,20151022,519.795
30212,SIRI,20151022,8140.880999999999
39474,SFG,20151022,22882.2
11229,AEP10,20151022,864.796
6877,RCI,20151022,21267.542999999998
7576,SGC,20151022,151.96200000000002
41510,ENTG,20151022,1678.4479999999999
54678,PEB,20151022,3090.9640000000004
53568,MJN,20151022,3777.9
57856,FCB,20151022,6888.689
31251,RMD,20151022,2254.679
57167,P,20151022,820.743
8674,AEP14,20151022,1467.0020000000002
30550,APOL,20151022,2204.795
2183,DST,20151022,2667.5
59622,IBA,20151022,2297.746
11847,ORI,20151022,17327.8
911,BMS,20151022,3447.9
29428,TV,20151022,14599.226
4261,IVC,20151022,865.3489999999999
8116,UAL,20151022,41869.0
33570,DASTY,20151022,5937.626
34878,AMZN,20151022,56230.0
33837,ETFC,20151022,41205.0
30456,COF,20151022,313700.0
32214,POOL,20151022,942.3960000000001
8222,UNP,20151022,53763.0
60090,MXMTY,20151022,308.925
37076,CX,20151022,32976.828
36272,HFWA,20151022,3595.3779999999997
9282,TROW,20151022,5266.6
5954,AEP5,20151022,6945.503000000001
2207,DHR,20151022,49707.9
34102,BJRI,20151022,664.166
57552,SQNS,20151022,43.893
31742,SCKT,20151022,9.136000000000001
52867,LOGM,20151022,367.162
58288,PRLB,20151022,341.926
54670,STBZ,20151022,3388.673
8595,WRE,20151022,2228.86
29635,MIICF,20151022,12317.5
2199,DAN,20151022,4600.0
5031,MCD,20151022,32959.5
55396,QLIK,20151022,557.288
2562,STS,20151022,120.464
38615,UWHR,20151022,527.096
29862,SSD,20151022,960.046
60879,GNMX,20151022,19.59
6765,RTN,20151022,29249.0
3212,BEN,20151022,16335.7
36616,FII,20151022,1156.7
3266,GATX,20151022,6904.7
41806,CAT.F,20151022,49646.0
33530,DCOM,20151022,4832.492
36411,PFIS,20151022,1772.77
86,ACMTA,20151022,74.477
39155,EFSC,20151022,3516.5409999999997
7504,STC,20151022,1318.308
7243,SNA,20151022,4491.4
54838,SPSC,20151022,252.877
2461,DWDP,20151022,69884.0
4646,LAWS,20151022,135.75
33794,AWRE,20151022,57.51
30051,KB,20151022,274042.547
34476,DGX,20151022,10074.0
9298,MSFT,20151022,172896.0
41362,CHU,20151022,88055.573
39971,YDKN,20151022,4362.226
41354,BAS,20151022,1250.339
7520,SYK,20151022,15917.0
